10485,1,-47.12,15.26,973.39,38.45,31.74,3.66,-21.75,42.85,-35.94
10535,2,-45.53,15.50,971.19,39.67,30.52,4.27,-22.16,42.63,-36.01
10587,0,-45.65,17.46,973.51,40.89,31.74,4.27,-22.61,42.93,-36.58
10638,1,-45.04,15.87,974.24,38.45,30.52,4.88,-22.42,42.24,-36.67
10689,2,-46.26,14.16,973.27,39.67,31.13,4.27,-22.49,42.66,-35.86
10739,0,-46.02,16.24,973.88,39.67,30.52,4.27,-22.67,43.15,-36.04
10790,1,-45.78,17.58,973.51,38.45,29.30,4.27,-22.40,42.35,-36.52
10842,2,-46.88,16.36,973.75,37.84,31.74,3.66,-22.29,42.37,-36.21
10892,0,-47.00,14.16,972.90,41.50,29.91,4.88,-22.01,42.43,-36.22
10944,1,-47.12,15.87,973.27,39.06,31.13,4.27,-22.27,42.81,-35.52
10994,2,-45.78,14.53,971.44,39.06,29.30,4.27,-22.91,42.83,-36.10
11045,0,-46.51,16.72,973.14,37.23,31.13,4.27,-22.62,42.36,-35.80
11097,1,-46.14,15.38,973.39,38.45,32.35,3.05,-22.18,42.80,-36.16
11148,2,-45.78,14.89,973.75,38.45,30.52,3.66,-22.13,42.66,-36.23
11198,0,-46.63,15.26,973.51,40.28,29.91,3.66,-22.25,42.75,-35.91
11249,1,-46.26,15.38,972.17,40.89,31.13,3.66,-22.63,42.74,-36.33
11300,2,-46.02,15.50,972.66,37.84,30.52,5.49,-22.17,42.09,-35.67
11351,0,-46.14,15.63,971.80,40.28,31.13,4.27,-22.23,42.72,-35.72
11402,1,-44.43,15.87,973.02,39.67,30.52,3.66,-22.06,42.91,-36.12
11453,2,-46.26,15.26,973.63,39.06,31.13,4.88,-22.05,42.85,-35.64
11504,0,-46.88,15.87,973.27,39.06,29.30,4.27,-21.77,42.59,-36.89
11554,1,-45.17,14.53,975.22,40.28,31.13,4.88,-22.14,42.64,-35.79
11606,2,-45.53,16.24,972.78,39.06,29.91,4.27,-22.16,42.36,-36.17
11657,0,-45.78,16.72,973.51,39.67,31.74,4.27,-21.84,42.81,-36.00
11707,1,-45.65,14.40,970.83,39.06,30.52,4.27,-22.34,42.55,-35.93
11758,2,-45.29,14.77,973.63,39.67,29.91,3.66,-22.12,42.46,-35.49
11809,0,-46.39,16.24,973.39,37.84,29.91,3.66,-22.34,42.77,-35.06
11860,1,-45.78,15.87,973.39,39.06,30.52,4.88,-22.45,42.77,-36.07
11911,2,-45.90,16.11,972.90,38.45,30.52,4.27,-22.34,42.16,-36.19
11962,0,-45.78,15.26,971.31,39.06,29.91,4.27,-21.91,42.90,-36.47
12013,1,-46.39,14.28,974.12,38.45,29.30,4.88,-22.46,42.57,-35.72
12064,2,-46.88,15.99,971.80,39.67,29.30,4.88,-22.08,42.96,-35.86
12115,0,-46.88,15.38,973.39,39.06,31.13,3.05,-22.57,42.79,-34.68
12167,1,-45.04,14.40,973.27,37.84,29.30,3.66,-21.89,42.63,-35.82
12217,2,-47.00,14.77,973.63,37.84,30.52,3.05,-22.23,42.53,-35.69
12268,0,-45.53,16.24,971.92,39.06,30.52,3.66,-21.95,42.54,-36.01
12319,1,-46.51,17.58,973.39,37.84,31.13,4.88,-22.66,42.20,-35.85
